Year,Variable,Unit,Commodity,Primary weight,Loss from primary to retail weight,Retail weight,Loss from retail/institutional to consumer level,Consumer weight,Nonedible share,Edible weight,Other (cooking loss and uneaten food),"Total loss, all levels",Per capita availability (lbs/year),Per capita availability (oz/day),Per capita availability (g/day),Calories per cup-equivalent,Grams per cup-equivalent ,Calories available daily ,Food pattern equivalents available daily
1978,Grains,Pounds,Corn flour and meal,6.8,0,6.8,12,5.984,0,5.984,20,29.6,4.7872,0.209849863,5.949138692,64,17.55,21.69486474,0.338982262
1979,Grains,Pounds,Corn flour and meal,7.1,0,7.1,12,6.248,0,6.248,20,29.6,4.9984,0.219107945,6.211600693,64,17.55,22.65199113,0.353937361
1980,Grains,Pounds,Corn flour and meal,7.4,0,7.4,12,6.512,0,6.512,20,29.6,5.2096,0.228366027,6.474062694,64,17.55,23.60911752,0.368892461
1981,Grains,Pounds,Corn flour and meal,7.7,0,7.7,12,6.776,0,6.776,20,29.6,5.4208,0.23762411,6.736524695,64,17.55,24.5662439,0.383847561
1982,Grains,Pounds,Corn flour and meal,8,0,8,12,7.04,0,7.04,20,29.6,5.632,0.246882192,6.998986696,64,17.55,25.52337029,0.398802661
1983,Grains,Pounds,Corn flour and meal,8.4,0,8.4,12,7.392,0,7.392,20,29.6,5.9136,0.259226301,7.348936031,64,17.55,26.7995388,0.418742794
1984,Grains,Pounds,Corn flour and meal,9.4,0,9.4,12,8.272,0,8.272,20,29.6,6.6176,0.290086575,8.223809368,64,17.55,29.98996009,0.468593126
1985,Grains,Pounds,Corn flour and meal,10.3,0,10.3,12,9.064,0,9.064,20,29.6,7.2512,0.317860822,9.011195371,64,17.55,32.86133924,0.513458426
1986,Grains,Pounds,Corn flour and meal,12,0,12,12,10.56,0,10.56,20,29.6,8.448,0.370323288,10.49848004,64,17.55,38.28505543,0.598203991
1987,Grains,Pounds,Corn flour and meal,14,0,14,12,12.32,0,12.32,20,29.6,9.856,0.432043836,12.24822672,64,17.55,44.665898,0.697904656
1988,Grains,Pounds,Corn flour and meal,14.3,0,14.3,12,12.584,0,12.584,20,29.6,10.0672,0.441301918,12.51068872,64,17.55,45.62302439,0.712859756
1989,Grains,Pounds,Corn flour and meal,14.6,0,14.6,12,12.848,0,12.848,20,29.6,10.2784,0.45056,12.77315072,64,17.55,46.58015077,0.727814856
1990,Grains,Pounds,Corn flour and meal,14.44605915,0,14.44605915,12,12.71253206,0,12.71253206,20,29.6,10.17002564,0.445809343,12.63847198,64,17.55,46.08901462,0.720140853
1991,Grains,Pounds,Corn flour and meal,14.94989663,0,14.94989663,12,13.15590904,0,13.15590904,20,29.6,10.52472723,0.461357906,13.07926595,64,17.55,47.69646843,0.745257319
1992,Grains,Pounds,Corn flour and meal,15.3,0,15.3,12,13.464,0,13.464,20,29.6,10.7712,0.472162192,13.38556206,64,17.55,48.81344567,0.762710089
1993,Grains,Pounds,Corn flour and meal,15.6,0,15.6,12,13.728,0,13.728,20,29.6,10.9824,0.481420274,13.64802406,64,17.55,49.77057206,0.777665188
1994,Grains,Pounds,Corn flour and meal,15.9,0,15.9,12,13.992,0,13.992,20,29.6,11.1936,0.490678356,13.91048606,64,17.55,50.72769845,0.792620288
1995,Grains,Pounds,Corn flour and meal,16.2,0,16.2,12,14.256,0,14.256,20,29.6,11.4048,0.499936438,14.17294806,64,17.55,51.68482483,0.807575388
1996,Grains,Pounds,Corn flour and meal,16.5,0,16.5,12,14.52,0,14.52,20,29.6,11.616,0.509194521,14.43541006,64,17.55,52.64195122,0.822530488
1997,Grains,Pounds,Corn flour and meal,16.8,0,16.8,12,14.784,0,14.784,20,29.6,11.8272,0.518452603,14.69787206,64,17.55,53.5990776,0.837485588
1998,Grains,Pounds,Corn flour and meal,17,0,17,12,14.96,0,14.96,20,29.6,11.968,0.524624658,14.87284673,64,17.55,54.23716186,0.847455654
1999,Grains,Pounds,Corn flour and meal,17.3,0,17.3,12,15.224,0,15.224,20,29.6,12.1792,0.53388274,15.13530873,64,17.55,55.19428825,0.862410754
2000,Grains,Pounds,Corn flour and meal,17.5,0,17.5,12,15.4,0,15.4,20,29.6,12.32,0.540054795,15.3102834,64,17.55,55.8323725,0.87238082
2001,Grains,Pounds,Corn flour and meal,17.8,0,17.8,12,15.664,0,15.664,20,29.6,12.5312,0.549312877,15.5727454,64,17.55,56.78949889,0.88733592
2002,Grains,Pounds,Corn flour and meal,18.1,0,18.1,12,15.928,0,15.928,20,29.6,12.7424,0.558570959,15.8352074,64,17.55,57.74662527,0.90229102
2003,Grains,Pounds,Corn flour and meal,18.3,0,18.3,12,16.104,0,16.104,20,29.6,12.8832,0.564743014,16.01018207,64,17.55,58.38470953,0.912261086
2004,Grains,Pounds,Corn flour and meal,18.6,0,18.6,12,16.368,0,16.368,20,29.6,13.0944,0.574001096,16.27264407,64,17.55,59.34183592,0.927216186
2005,Grains,Pounds,Corn flour and meal,18.8,0,18.8,12,16.544,0,16.544,20,29.6,13.2352,0.580173151,16.44761874,64,17.55,59.97992017,0.937186253
2006,Grains,Pounds,Corn flour and meal,19,0,19,12,16.72,0,16.72,20,29.6,13.376,0.586345205,16.6225934,64,17.55,60.61800443,0.947156319
2007,Grains,Pounds,Corn flour and meal,19.1,0,19.1,12,16.808,0,16.808,20,29.6,13.4464,0.589431233,16.71008074,64,17.55,60.93704656,0.952141353
2008,Grains,Pounds,Corn flour and meal,19.3,0,19.3,12,16.984,0,16.984,20,29.6,13.5872,0.595603288,16.8850554,64,17.55,61.57513082,0.962111419
2009,Grains,Pounds,Corn flour and meal,19.3,0,19.3,12,16.984,0,16.984,20,29.6,13.5872,0.595603288,16.8850554,64,17.55,61.57513082,0.962111419
2010,Grains,Pounds,Corn flour and meal,19.3,0,19.3,12,16.984,0,16.984,20,29.6,13.5872,0.595603288,16.8850554,64,17.55,61.57513082,0.962111419
2011,Grains,Pounds,Corn flour and meal,19.91025228,0,19.91025228,12,17.52102201,0,17.52102201,20,29.6,14.01681761,0.61443584,17.41894886,64,17.55,63.52209269,0.992532698
2012,Grains,Pounds,Corn flour and meal,19.78984772,0,19.78984772,12,17.41506599,0,17.41506599,20,29.6,13.93205279,0.610720122,17.31361011,64,17.55,63.1379514,0.986530491
2013,Grains,Pounds,Corn flour and meal,19.78984772,0,19.78984772,12,17.41506599,0,17.41506599,20,29.6,13.93205279,0.610720122,17.31361011,64,17.55,63.1379514,0.986530491
2014,Grains,Pounds,Corn flour and meal,19.9,0,19.9,12,17.512,0,17.512,20,29.6,14.0096,0.614119452,17.40997941,64,17.55,63.48938359,0.992021619
2015,Grains,Pounds,Corn flour and meal,19.9,0,19.9,12,17.512,0,17.512,20,29.6,14.0096,0.614119452,17.40997941,64,17.55,63.48938359,0.992021619
2016,Grains,Pounds,Corn flour and meal,20,0,20,12,17.6,0,17.6,20,29.6,14.08,0.617205479,17.49746674,64,17.55,63.80842572,0.997006652
2017,Grains,Pounds,Corn flour and meal,21,0,21,12,18.48,0,18.48,20,29.6,14.784,0.648065753,18.37234008,64,17.55,66.998847,1.046856984
1970,Grains,Pounds,Corn hominy and grits,2.2,0,2.2,12,1.936,0,1.936,20,29.6,1.5488,0.067892603,1.924721341,74,20,7.121468963,0.096236067
1971,Grains,Pounds,Corn hominy and grits,1.8,0,1.8,12,1.584,0,1.584,20,29.6,1.2672,0.055548493,1.574772007,74,20,5.826656424,0.0787386
1972,Grains,Pounds,Corn hominy and grits,1.6,0,1.6,12,1.408,0,1.408,20,29.6,1.1264,0.049376438,1.399797339,74,20,5.179250155,0.069989867
1973,Grains,Pounds,Corn hominy and grits,1.9,0,1.9,12,1.672,0,1.672,20,29.6,1.3376,0.058634521,1.66225934,74,20,6.150359559,0.083112967
1974,Grains,Pounds,Corn hominy and grits,2.3,0,2.3,12,2.024,0,2.024,20,29.6,1.6192,0.07097863,2.012208675,74,20,7.445172098,0.100610434
1975,Grains,Pounds,Corn hominy and grits,2.7,0,2.7,12,2.376,0,2.376,20,29.6,1.9008,0.08332274,2.36215801,74,20,8.739984636,0.1181079
1976,Grains,Pounds,Corn hominy and grits,3,0,3,12,2.64,0,2.64,20,29.6,2.112,0.092580822,2.624620011,74,20,9.711094041,0.131231001
1977,Grains,Pounds,Corn hominy and grits,3.3,0,3.3,12,2.904,0,2.904,20,29.6,2.3232,0.101838904,2.887082012,74,20,10.68220344,0.144354101
1978,Grains,Pounds,Corn hominy and grits,3.1,0,3.1,12,2.728,0,2.728,20,29.6,2.1824,0.095666849,2.712107345,74,20,10.03479718,0.135605367
1979,Grains,Pounds,Corn hominy and grits,3,0,3,12,2.64,0,2.64,20,29.6,2.112,0.092580822,2.624620011,74,20,9.711094041,0.131231001
1980,Grains,Pounds,Corn hominy and grits,2.8,0,2.8,12,2.464,0,2.464,20,29.6,1.9712,0.086408767,2.449645344,74,20,9.063687771,0.122482267
1981,Grains,Pounds,Corn hominy and grits,2.7,0,2.7,12,2.376,0,2.376,20,29.6,1.9008,0.08332274,2.36215801,74,20,8.739984636,0.1181079
1982,Grains,Pounds,Corn hominy and grits,2.9,0,2.9,12,2.552,0,2.552,20,29.6,2.0416,0.089494795,2.537132677,74,20,9.387390906,0.126856634
1983,Grains,Pounds,Corn hominy and grits,3,0,3,12,2.64,0,2.64,20,29.6,2.112,0.092580822,2.624620011,74,20,9.711094041,0.131231001
1984,Grains,Pounds,Corn hominy and grits,3.1,0,3.1,12,2.728,0,2.728,20,29.6,2.1824,0.095666849,2.712107345,74,20,10.03479718,0.135605367
1985,Grains,Pounds,Corn hominy and grits,3.2,0,3.2,12,2.816,0,2.816,20,29.6,2.2528,0.098752877,2.799594678,74,20,10.35850031,0.139979734
1986,Grains,Pounds,Corn hominy and grits,3.3,0,3.3,12,2.904,0,2.904,20,29.6,2.3232,0.101838904,2.887082012,74,20,10.68220344,0.144354101
1987,Grains,Pounds,Corn hominy and grits,3.4,0,3.4,12,2.992,0,2.992,20,29.6,2.3936,0.104924932,2.974569346,74,20,11.00590658,0.148728467
1988,Grains,Pounds,Corn hominy and grits,3.3,0,3.3,12,2.904,0,2.904,20,29.6,2.3232,0.101838904,2.887082012,74,20,10.68220344,0.144354101
1989,Grains,Pounds,Corn hominy and grits,3.1,0,3.1,12,2.728,0,2.728,20,29.6,2.1824,0.095666849,2.712107345,74,20,10.03479718,0.135605367
1990,Grains,Pounds,Corn hominy and grits,2.935235383,0,2.935235383,12,2.583007137,0,2.583007137,20,29.6,2.06640571,0.090582168,2.567959174,74,20,9.501448945,0.128397959
1991,Grains,Pounds,Corn hominy and grits,2.782447829,0,2.782447829,12,2.448554089,0,2.448554089,20,29.6,1.958843272,0.085867102,2.434289417,74,20,9.006870843,0.121714471
1992,Grains,Pounds,Corn hominy and grits,2.63114646,0,2.63114646,12,2.315408885,0,2.315408885,20,29.6,1.852327108,0.081197901,2.301919884,74,20,8.517103571,0.115095994
1993,Grains,Pounds,Corn hominy and grits,3.12497072,0,3.12497072,12,2.749974234,0,2.749974234,20,29.6,2.199979387,0.096437453,2.733953562,74,20,10.11562818,0.136697678
1994,Grains,Pounds,Corn hominy and grits,3.610819302,0,3.610819302,12,3.177520985,0,3.177520985,20,29.6,2.542016788,0.111430873,3.159009532,74,20,11.68833527,0.157950477
1995,Grains,Pounds,Corn hominy and grits,4,0,4,12,3.52,0,3.52,20,29.6,2.816,0.123441096,3.499493348,74,20,12.94812539,0.174974667
1996,Grains,Pounds,Corn hominy and grits,4.5,0,4.5,12,3.96,0,3.96,20,29.6,3.168,0.138871233,3.936930016,74,20,14.56664106,0.196846501
1997,Grains,Pounds,Corn hominy and grits,4.9,0,4.9,12,4.312,0,4.312,20,29.6,3.4496,0.151215342,4.286879351,74,20,15.8614536,0.214343968
1998,Grains,Pounds,Corn hominy and grits,5.4,0,5.4,12,4.752,0,4.752,20,29.6,3.8016,0.166645479,4.72431602,74,20,17.47996927,0.236215801
1999,Grains,Pounds,Corn hominy and grits,5.8,0,5.8,12,5.104,0,5.104,20,29.6,4.0832,0.178989589,5.074265355,74,20,18.77478181,0.253713268
2000,Grains,Pounds,Corn hominy and grits,6.2,0,6.2,12,5.456,0,5.456,20,29.6,4.3648,0.191333699,5.424214689,74,20,20.06959435,0.271210734
2001,Grains,Pounds,Corn hominy and grits,6.6,0,6.6,12,5.808,0,5.808,20,29.6,4.6464,0.203677808,5.774164024,74,20,21.36440689,0.288708201
2002,Grains,Pounds,Corn hominy and grits,7,0,7,12,6.16,0,6.16,20,29.6,4.928,0.216021918,6.124113359,74,20,22.65921943,0.306205668
2003,Grains,Pounds,Corn hominy and grits,7.4,0,7.4,12,6.512,0,6.512,20,29.6,5.2096,0.228366027,6.474062694,74,20,23.95403197,0.323703135
2004,Grains,Pounds,Corn hominy and grits,7.8,0,7.8,12,6.864,0,6.864,20,29.6,5.4912,0.240710137,6.824012028,74,20,25.24884451,0.341200601
2005,Grains,Pounds,Corn hominy and grits,8.1,0,8.1,12,7.128,0,7.128,20,29.6,5.7024,0.249968219,7.08647403,74,20,26.21995391,0.354323701
2006,Grains,Pounds,Corn hominy and grits,8.5,0,8.5,12,7.48,0,7.48,20,29.6,5.984,0.262312329,7.436423364,74,20,27.51476645,0.371821168
2007,Grains,Pounds,Corn hominy and grits,8.9,0,8.9,12,7.832,0,7.832,20,29.6,6.2656,0.274656438,7.786372699,74,20,28.80957899,0.389318635
2008,Grains,Pounds,Corn hominy and grits,9.3,0,9.3,12,8.184,0,8.184,20,29.6,6.5472,0.287000548,8.136322034,74,20,30.10439153,0.406816102
2009,Grains,Pounds,Corn hominy and grits,9.3,0,9.3,12,8.184,0,8.184,20,29.6,6.5472,0.287000548,8.136322034,74,20,30.10439153,0.406816102
2010,Grains,Pounds,Corn hominy and grits,9.3,0,9.3,12,8.184,0,8.184,20,29.6,6.5472,0.287000548,8.136322034,74,20,30.10439153,0.406816102
2011,Grains,Pounds,Corn hominy and grits,9.594059391,0,9.594059391,12,8.442772264,0,8.442772264,20,29.6,6.754217811,0.296075301,8.393586755,74,20,31.05627099,0.419679338
2012,Grains,Pounds,Corn hominy and grits,9.536040609,0,9.536040609,12,8.391715736,0,8.391715736,20,29.6,6.713372589,0.294284826,8.342827669,74,20,30.86846238,0.417141383
2013,Grains,Pounds,Corn hominy and grits,9.536040609,0,9.536040609,12,8.391715736,0,8.391715736,20,29.6,6.713372589,0.294284826,8.342827669,74,20,30.86846238,0.417141383
2014,Grains,Pounds,Corn hominy and grits,9.5,0,9.5,12,8.36,0,8.36,20,29.6,6.688,0.293172603,8.311296701,74,20,30.7517978,0.415564835
2015,Grains,Pounds,Corn hominy and grits,9.5,0,9.5,12,8.36,0,8.36,20,29.6,6.688,0.293172603,8.311296701,74,20,30.7517978,0.415564835
2016,Grains,Pounds,Corn hominy and grits,9.5,0,9.5,12,8.36,0,8.36,20,29.6,6.688,0.293172603,8.311296701,74,20,30.7517978,0.415564835
2017,Grains,Pounds,Corn hominy and grits,9.5,0,9.5,12,8.36,0,8.36,20,29.6,6.688,0.293172603,8.311296701,74,20,30.7517978,0.415564835
1970,Grains,Pounds,Corn starch,1.9,0,1.9,12,1.672,0,1.672,20,29.6,1.3376,0.058634521,1.66225934,48,16,4.986778021,0.103891209
1971,Grains,Pounds,Corn starch,1.9,0,1.9,12,1.672,0,1.672,20,29.6,1.3376,0.058634521,1.66225934,48,16,4.986778021,0.103891209
1972,Grains,Pounds,Corn starch,1.9,0,1.9,12,1.672,0,1.672,20,29.6,1.3376,0.058634521,1.66225934,48,16,4.986778021,0.103891209
1973,Grains,Pounds,Corn starch,2,0,2,12,1.76,0,1.76,20,29.6,1.408,0.061720548,1.749746674,48,16,5.249240022,0.109359167
1974,Grains,Pounds,Corn starch,2.1,0,2.1,12,1.848,0,1.848,20,29.6,1.4784,0.064806575,1.837234008,48,16,5.511702023,0.114827125
1975,Grains,Pounds,Corn starch,2.1,0,2.1,12,1.848,0,1.848,20,29.6,1.4784,0.064806575,1.837234008,48,16,5.511702023,0.114827125
1976,Grains,Pounds,Corn starch,2.2,0,2.2,12,1.936,0,1.936,20,29.6,1.5488,0.067892603,1.924721341,48,16,5.774164024,0.120295084
1977,Grains,Pounds,Corn starch,2.3,0,2.3,12,2.024,0,2.024,20,29.6,1.6192,0.07097863,2.012208675,48,16,6.036626025,0.125763042
1978,Grains,Pounds,Corn starch,2.5,0,2.5,12,2.2,0,2.2,20,29.6,1.76,0.077150685,2.187183342,48,16,6.561550027,0.136698959
1979,Grains,Pounds,Corn starch,2.7,0,2.7,12,2.376,0,2.376,20,29.6,1.9008,0.08332274,2.36215801,48,16,7.08647403,0.147634876
1980,Grains,Pounds,Corn starch,2.7,0,2.7,12,2.376,0,2.376,20,29.6,1.9008,0.08332274,2.36215801,48,16,7.08647403,0.147634876
1981,Grains,Pounds,Corn starch,2.9,0,2.9,12,2.552,0,2.552,20,29.6,2.0416,0.089494795,2.537132677,48,16,7.611398032,0.158570792
1982,Grains,Pounds,Corn starch,2.9,0,2.9,12,2.552,0,2.552,20,29.6,2.0416,0.089494795,2.537132677,48,16,7.611398032,0.158570792
1983,Grains,Pounds,Corn starch,3.3,0,3.3,12,2.904,0,2.904,20,29.6,2.3232,0.101838904,2.887082012,48,16,8.661246036,0.180442626
1984,Grains,Pounds,Corn starch,3.5,0,3.5,12,3.08,0,3.08,20,29.6,2.464,0.108010959,3.062056679,48,16,9.186170038,0.191378542
1985,Grains,Pounds,Corn starch,3.7,0,3.7,12,3.256,0,3.256,20,29.6,2.6048,0.114183014,3.237031347,48,16,9.711094041,0.202314459
1986,Grains,Pounds,Corn starch,4.1,0,4.1,12,3.608,0,3.608,20,29.6,2.8864,0.126527123,3.586980682,48,16,10.76094204,0.224186293
1987,Grains,Pounds,Corn starch,4.3,0,4.3,12,3.784,0,3.784,20,29.6,3.0272,0.132699178,3.761955349,48,16,11.28586605,0.235122209
1988,Grains,Pounds,Corn starch,4.1,0,4.1,12,3.608,0,3.608,20,29.6,2.8864,0.126527123,3.586980682,48,16,10.76094204,0.224186293
1989,Grains,Pounds,Corn starch,4.1,0,4.1,12,3.608,0,3.608,20,29.6,2.8864,0.126527123,3.586980682,48,16,10.76094204,0.224186293
1990,Grains,Pounds,Corn starch,4,0,4,12,3.52,0,3.52,20,29.6,2.816,0.123441096,3.499493348,48,16,10.49848004,0.218718334
1991,Grains,Pounds,Corn starch,3.991796923,0,3.991796923,12,3.512781292,0,3.512781292,20,29.6,2.810225034,0.123187947,3.492316694,48,16,10.47695008,0.218269793
1992,Grains,Pounds,Corn starch,4.190620791,0,4.190620791,12,3.687746296,0,3.687746296,20,29.6,2.950197037,0.129323706,3.666262395,48,16,10.99878719,0.2291414
1993,Grains,Pounds,Corn starch,4.38903835,0,4.38903835,12,3.862353748,0,3.862353748,20,29.6,3.089882999,0.135446926,3.839852628,48,16,11.51955788,0.239990789
1994,Grains,Pounds,Corn starch,4.5,0,4.5,12,3.96,0,3.96,20,29.6,3.168,0.138871233,3.936930016,48,16,11.81079005,0.246058126
1995,Grains,Pounds,Corn starch,4.7,0,4.7,12,4.136,0,4.136,20,29.6,3.3088,0.145043288,4.111904684,48,16,12.33571405,0.256994043
1996,Grains,Pounds,Corn starch,4.9,0,4.9,12,4.312,0,4.312,20,29.6,3.4496,0.151215342,4.286879351,48,16,12.86063805,0.267929959
1997,Grains,Pounds,Corn starch,4.8,0,4.8,12,4.224,0,4.224,20,29.6,3.3792,0.148129315,4.199392018,48,16,12.59817605,0.262462001
1998,Grains,Pounds,Corn starch,4.8,0,4.8,12,4.224,0,4.224,20,29.6,3.3792,0.148129315,4.199392018,48,16,12.59817605,0.262462001
1999,Grains,Pounds,Corn starch,4.7,0,4.7,12,4.136,0,4.136,20,29.6,3.3088,0.145043288,4.111904684,48,16,12.33571405,0.256994043
2000,Grains,Pounds,Corn starch,4.7,0,4.7,12,4.136,0,4.136,20,29.6,3.3088,0.145043288,4.111904684,48,16,12.33571405,0.256994043
2001,Grains,Pounds,Corn starch,4.6,0,4.6,12,4.048,0,4.048,20,29.6,3.2384,0.14195726,4.02441735,48,16,12.07325205,0.251526084
2002,Grains,Pounds,Corn starch,4.6,0,4.6,12,4.048,0,4.048,20,29.6,3.2384,0.14195726,4.02441735,48,16,12.07325205,0.251526084
2003,Grains,Pounds,Corn starch,4.6,0,4.6,12,4.048,0,4.048,20,29.6,3.2384,0.14195726,4.02441735,48,16,12.07325205,0.251526084
2004,Grains,Pounds,Corn starch,4.5,0,4.5,12,3.96,0,3.96,20,29.6,3.168,0.138871233,3.936930016,48,16,11.81079005,0.246058126
2005,Grains,Pounds,Corn starch,4.5,0,4.5,12,3.96,0,3.96,20,29.6,3.168,0.138871233,3.936930016,48,16,11.81079005,0.246058126
2006,Grains,Pounds,Corn starch,4.4,0,4.4,12,3.872,0,3.872,20,29.6,3.0976,0.135785205,3.849442683,48,16,11.54832805,0.240590168
2007,Grains,Pounds,Corn starch,4.4,0,4.4,12,3.872,0,3.872,20,29.6,3.0976,0.135785205,3.849442683,48,16,11.54832805,0.240590168
2008,Grains,Pounds,Corn starch,4.4,0,4.4,12,3.872,0,3.872,20,29.6,3.0976,0.135785205,3.849442683,48,16,11.54832805,0.240590168
2009,Grains,Pounds,Corn starch,4.4,0,4.4,12,3.872,0,3.872,20,29.6,3.0976,0.135785205,3.849442683,48,16,11.54832805,0.240590168
2010,Grains,Pounds,Corn starch,4.5,0,4.5,12,3.96,0,3.96,20,29.6,3.168,0.138871233,3.936930016,48,16,11.81079005,0.246058126
2011,Grains,Pounds,Corn starch,4.642286802,0,4.642286802,12,4.085212386,0,4.085212386,20,29.6,3.268169909,0.143262243,4.061412946,48,16,12.18423884,0.253838309
2012,Grains,Pounds,Corn starch,4.614213198,0,4.614213198,12,4.060507614,0,4.060507614,20,29.6,3.248406091,0.142395883,4.036852098,48,16,12.11055629,0.252303256
2013,Grains,Pounds,Corn starch,4.614213198,0,4.614213198,12,4.060507614,0,4.060507614,20,29.6,3.248406091,0.142395883,4.036852098,48,16,12.11055629,0.252303256
2014,Grains,Pounds,Corn starch,4.6,0,4.6,12,4.048,0,4.048,20,29.6,3.2384,0.14195726,4.02441735,48,16,12.07325205,0.251526084
2015,Grains,Pounds,Corn starch,4.6,0,4.6,12,4.048,0,4.048,20,29.6,3.2384,0.14195726,4.02441735,48,16,12.07325205,0.251526084
2016,Grains,Pounds,Corn starch,4.7,0,4.7,12,4.136,0,4.136,20,29.6,3.3088,0.145043288,4.111904684,48,16,12.33571405,0.256994043
2017,Grains,Pounds,Corn starch,4.7,0,4.7,12,4.136,0,4.136,20,29.6,3.3088,0.145043288,4.111904684,48,16,12.33571405,0.256994043
1970,Grains,Pounds,Oat products,4.768235311,0,4.768235311,12,4.196047074,20,3.356837659,14,39.456,2.886880387,0.126548181,3.587577667,107,28.35,13.54041659,0.126545949
1971,Grains,Pounds,Oat products,4.707796925,0,4.707796925,12,4.142861294,20,3.314289035,14,39.456,2.850288571,0.124944157,3.542104365,107,28.35,13.36878896,0.124941953
1972,Grains,Pounds,Oat products,4.755955714,0,4.755955714,12,4.185241029,20,3.348192823,14,39.456,2.879445828,0.126222283,3.578338608,107,28.35,13.50554607,0.126220057
1973,Grains,Pounds,Oat products,4.709339527,0,4.709339527,12,4.144218783,20,3.315375027,14,39.456,2.851222523,0.124985097,3.543265004,107,28.35,13.37316951,0.124982893
1974,Grains,Pounds,Oat products,4.767719272,0,4.767719272,12,4.195592959,20,3.356474367,14,39.456,2.886567956,0.126534486,3.587189404,107,28.35,13.53895119,0.126532254
1975,Grains,Pounds,Oat products,4.421884233,0,4.421884233,12,3.891258125,20,3.1130065,14,39.456,2.67718559,0.117356081,3.326986208,107,28.35,12.55687916,0.117354011
1976,Grains,Pounds,Oat products,4.218613971,0,4.218613971,12,3.712380294,20,2.969904235,14,39.456,2.554117643,0.111961321,3.174047479,107,28.35,11.9796501,0.111959347
1977,Grains,Pounds,Oat products,4.139082668,0,4.139082668,12,3.642392747,20,2.913914198,14,39.456,2.50596621,0.109850574,3.114208836,107,28.35,11.75380407,0.109848636
1978,Grains,Pounds,Oat products,3.998609336,0,3.998609336,12,3.518776216,20,2.815020973,14,39.456,2.420918037,0.106122434,3.008517956,107,28.35,11.35490022,0.106120563
1979,Grains,Pounds,Oat products,3.927009582,0,3.927009582,12,3.455768432,20,2.764614745,14,39.456,2.377568681,0.104222189,2.95464694,107,28.35,11.15157752,0.104220351
1980,Grains,Pounds,Oat products,3.910779816,0,3.910779816,12,3.441486238,20,2.75318899,14,39.456,2.367742531,0.103791453,2.942435809,107,28.35,11.10548965,0.103789623
1981,Grains,Pounds,Oat products,3.887182937,0,3.887182937,12,3.420720984,20,2.736576788,14,39.456,2.353456037,0.103165196,2.924681728,107,28.35,11.0384813,0.103163377
1982,Grains,Pounds,Oat products,3.896572459,0,3.896572459,12,3.428983764,20,2.743187011,14,39.456,2.35914083,0.103414393,2.931746321,107,28.35,11.06514485,0.103412569
1983,Grains,Pounds,Oat products,3.786355337,0,3.786355337,12,3.331992697,20,2.665594157,14,39.456,2.292410975,0.100489248,2.848819943,107,28.35,10.75215993,0.100487476
1984,Grains,Pounds,Oat products,3.762346794,0,3.762346794,12,3.310865178,20,2.648692143,14,39.456,2.277875243,0.099852065,2.830756129,107,28.35,10.68398257,0.099850304
1985,Grains,Pounds,Oat products,4.002223457,0,4.002223457,12,3.521956643,20,2.817565314,14,39.456,2.42310617,0.106218353,3.011237189,107,28.35,11.36516329,0.106216479
1986,Grains,Pounds,Oat products,4.056117978,0,4.056117978,12,3.569383821,20,2.855507056,14,39.456,2.455736069,0.107648704,3.051786945,107,28.35,11.51820822,0.107646806
1987,Grains,Pounds,Oat products,4.448929623,0,4.448929623,12,3.915058068,20,3.132046455,14,39.456,2.693559951,0.118073861,3.347334919,107,28.35,12.63368029,0.118071778
1988,Grains,Pounds,Oat products,6.436238887,0,6.436238887,12,5.663890221,20,4.531112177,14,39.456,3.896756472,0.170816722,4.842568662,107,28.35,18.27706691,0.170813709
1989,Grains,Pounds,Oat products,6.49164988,0,6.49164988,12,5.712651894,20,4.570121515,14,39.456,3.930304503,0.172287321,4.884259398,107,28.35,18.43441819,0.172284282
1990,Grains,Pounds,Oat products,6.541005956,0,6.541005956,12,5.756085241,20,4.604868193,14,39.456,3.960186646,0.173597223,4.921394469,107,28.35,18.57457524,0.173594161
1991,Grains,Pounds,Oat products,6.568607601,0,6.568607601,12,5.780374689,20,4.624299751,14,39.456,3.976897786,0.174329766,4.9421617,107,28.35,18.65295598,0.174326691
1992,Grains,Pounds,Oat products,6.550737812,0,6.550737812,12,5.764649275,20,4.61171942,14,39.456,3.966078701,0.173855505,4.928716631,107,28.35,18.60221092,0.173852438
1993,Grains,Pounds,Oat products,6.095585649,0,6.095585649,12,5.364115371,20,4.291292297,14,39.456,3.690511375,0.161775841,4.586264207,107,28.35,17.30970971,0.161772988
1994,Grains,Pounds,Oat products,5.77277708,0,5.77277708,12,5.08004383,20,4.064035064,14,39.456,3.495070155,0.153208555,4.343385923,107,28.35,16.39302623,0.153205853
1995,Grains,Pounds,Oat products,5.460225472,0,5.460225472,12,4.804998415,20,3.843998732,14,39.456,3.30583891,0.144913486,4.108224884,107,28.35,15.50546958,0.144910931
1996,Grains,Pounds,Oat products,5.074752658,0,5.074752658,12,4.465782339,20,3.572625871,14,39.456,3.072458249,0.134683101,3.818198581,107,28.35,14.41083768,0.134680726
1997,Grains,Pounds,Oat products,4.69634434,0,4.69634434,12,4.132783019,20,3.306226415,14,39.456,2.843354717,0.124640207,3.533487542,107,28.35,13.33626691,0.124638009
1998,Grains,Pounds,Oat products,4.483188045,0,4.483188045,12,3.945205479,20,3.156164384,14,39.456,2.71430137,0.118983074,3.373110649,107,28.35,12.73096436,0.118980975
